Study_ID,Ex_ID,Con_ID,Out_ID,ES_ID,shared_control,comparison_structure,id_notes,title,doi,publish_in,outcome_id_notes,sp_latin,sp_common,Strain,dam_age,dam_age_notes,gest_stage_ex,gest_stage_ex_notes,exposure_span_d,exposure_type,exposure_session_duration_h,ex_session_duration_notes,noise_type,noise_type_2,loudness_dB,frequency_Hz,control_conditions,control_loudness,control_notes,offspring_sex,offspring_age_d,offspring_age_notes,experimental_procedures,experimental_procedures_notes,outcome_type,assay_type,assay_type_notes,measurement_variable,Data_type,data_units,measurement_timing,data_source,data_file,c_a_id,ex_a_id,comparison,Comparison_structure,Higher_better,higher_better_notes,higher_better_notes,C_mean,C_SD,C_n,C_SE,C_ci,Ex_mean,Ex_SD,Ex_n,Ex_SE,Ex_ci,stat_comment,general_comment,c_median,c_q1,c_q3,ex_median,ex_q1,ex_q3,checked_ML,checked_ML_comments,,corrections_notes_AL
badache_2017_stress,ex020,con016,out052,es091,Yes,,One treatmentent group and one control,"Prenatal noise and restraint stress interact to alter exploratory behavior and balance in juvenile rats, and mixed stress reverses these effects",10.1080/10253890.2017.1307962,Stress,,Rattus norvegicus,albino rat,Wistar rat,13,90 days,"mid, late",day 11-19,9,Intermitent,0.05,"3 mins per day.  HELLA twintone Horn, car horn",Traffic,Audible,110,500,Unclear,,No information,male,45,,none,,Anxiety,Open Field Test (OFT),,Rearing time,Time,s,Light phase,Figure 5d,badache_2017_stress_5d,Cn_re,Ns_re,Cn_Ns_re,Independent,Yes,Negative,,22,5.03,16,1.26,,8.54,1.93,16,0.48,,,,,,,,,,yes,,,I double checked MetaDigitise
badache_2017_stress,ex020,con016,out053,es092,Yes,,One treatmentent group and one control,"Prenatal noise and restraint stress interact to alter exploratory behavior and balance in juvenile rats, and mixed stress reverses these effects",10.1080/10253890.2017.1307962,Stress,,Rattus norvegicus,albino rat,Wistar rat,13,90 days,"mid, late",day 11-19,9,Intermitent,0.05,"3 mins per day.  HELLA twintone Horn, car horn",Traffic,Audible,110,500,Unclear,,No information,male,46,,none,,Anxiety,Elevated Plus Maze (EPM),,Time in open arms (OAT),Time,s,Light phase,Figure 6a,badache_2017_stress_6a,Cn_oat,Ns_oat,Cn_Ns_oat,Independent,Yes,Negative,,135.51,31.84,16,7.96,,67.96,14.69,16,3.67,,,,,,,,,,yes,,,I double checked MetaDigitise
badache_2017_stress,ex020,con016,out054,es093,Yes,,One treatmentent group and one control,"Prenatal noise and restraint stress interact to alter exploratory behavior and balance in juvenile rats, and mixed stress reverses these effects",10.1080/10253890.2017.1307962,Stress,,Rattus norvegicus,albino rat,Wistar rat,13,90 days,"mid, late",day 11-19,9,Intermitent,0.05,"3 mins per day.  HELLA twintone Horn, car horn",Traffic,Audible,110,500,Unclear,,No information,male,46,,Cross-Fostered,,Anxiety,Elevated Plus Maze (EPM),,Rearing time,Time,s,Light phase,Figure 6b,badache_2017_stress_6b,Cn_rt,Ns_rt,Cn_Ns_rt,Independent,Yes,Negative,,18.12,4.52,16,1.13,,7.77,2.05,16,0.51,,,,,,,,,,yes,,,I double checked MetaDigitise
whitlow_1978_thesis,ex021,con017,out055,es094,Yes,,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,"No noise, moved into experimental sound cage",male,25,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Sections crossed,Count,Count,Not reported,Figure 2,whitlow_1978_thesis_fig2,HNoN_1_sq,HN_1_sq,HNoN_HN_1_sq,Dependent,Yes,Negative,,65.63,,20,,,71.22853369,,20,,,"Figure only showed mean values and I calculated sd, se, from formulas","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex022,con017,out055,es095,Yes,,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,"No noise, moved into experimental sound cage",male,25,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Sections crossed,Count,Count,Not reported,Figure 2,whitlow_1978_thesis_fig2,HNoN_1_sq,HLN_1_sq,HNoN_HLN_1_sq,Dependent,Yes,Negative,,65.63,,20,,,60.87186262,,20,,,,"The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex021,con017,out055,es096,Yes,,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,"No noise, moved into experimental sound cage",male,26,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Sections crossed,Count,Count,Not reported,Figure 2,whitlow_1978_thesis_fig2,HNoN_2_sq,HN_2_sq,HNoN_HN_2_sq,Dependent,Yes,Negative,,39.74,,20,,,42.8005284,,20,,,,"The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex022,con017,out055,es097,Yes,,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,"No noise, moved into experimental sound cage",male,26,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Sections crossed,Count,Count,Not reported,Figure 2,whitlow_1978_thesis_fig2,HNoN_2_sq,HLN_2_sq,HNoN_HLN_2_sq,Dependent,Yes,Negative,,39.74,,20,,,36.88243065,,20,,,,"The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex021,con017,out055,es098,Yes,,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,"No noise, moved into experimental sound cage",male,27,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Sections crossed,Count,Count,Not reported,Figure 2,whitlow_1978_thesis_fig2,HNoN_3_sq,HN_3_sq,HNoN_HN_3_sq,Dependent,Yes,Negative,,17.33,,20,,,26.73712021,,20,,,,"The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex022,con017,out055,es099,Yes,,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,"No noise, moved into experimental sound cage",male,27,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Sections crossed,Count,Count,Not reported,Figure 2,whitlow_1978_thesis_fig2,HNoN_3_sq,HLN_3_sq,HNoN_HLN_3_sq,Dependent,Yes,Negative,,17.33,,20,,,15.74636724,,20,,,,"The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex021,con017,out056,es100,Yes,,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,"No noise, moved into experimental sound cage",male,25,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,Count,Count,Not reported,Figure 4,whitlow_1978_thesis_fig4,HNoN_1_gr,HN_1_gr,HNoN_HN_1_gr,Dependent,No,Positive,,4.48,,20,,,3.680878553,,20,,,,"The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex022,con017,out056,es101,Yes,,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,"No noise, moved into experimental sound cage",male,25,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,Count,Count,Not reported,Figure 4,whitlow_1978_thesis_fig4,HNoN_1_gr,HLN_1_gr,HNoN_HLN_1_gr,Dependent,No,Positive,,4.48,,20,,,3.708010336,,20,,,,"The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex021,con017,out056,es102,Yes,,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,"No noise, moved into experimental sound cage",male,26,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,Count,Count,Not reported,Figure 4,whitlow_1978_thesis_fig4,HNoN_2_gr,HN_2_gr,HNoN_HN_2_gr,Dependent,No,Positive,,6.39,,20,,,5.670542636,,20,,,,"The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex022,con017,out056,es103,Yes,,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,"No noise, moved into experimental sound cage",male,26,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,Count,Count,Not reported,Figure 4,whitlow_1978_thesis_fig4,HNoN_2_gr,HLN_2_gr,HNoN_HLN_2_gr,Dependent,No,Positive,,6.39,,20,,,4.802325581,,20,,,,"The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex021,con017,out056,es104,Yes,,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,"No noise, moved into experimental sound cage",male,27,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,Count,Count,Not reported,Figure 4,whitlow_1978_thesis_fig4,HNoN_3_gr,HN_3_gr,HNoN_HN_3_gr,Dependent,No,Positive,,3.84,,20,,,3.689922481,,20,,,,"The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex022,con017,out056,es105,Yes,,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,"No noise, moved into experimental sound cage",male,27,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,Count,Count,Not reported,Figure 4,whitlow_1978_thesis_fig4,HNoN_3_gr,HLN_3_gr,HNoN_HLN_3_gr,Dependent,No,Positive,,3.84,,20,,,3.074935401,,20,,,,"The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex021,con017,out057,es106,Yes,,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,"No noise, moved into experimental sound cage",male,25,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Defecation amount,Count,Count,Not reported,Figure 5,whitlow_1978_thesis_fig5,HNoN_1_de,HN_1_de,HNoN_HN_1_de,Dependent,No,Positive,,1.74,,20,,,2.377659574,,20,,,,"The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex022,con017,out057,es107,Yes,,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,"No noise, moved into experimental sound cage",male,25,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Defecation amount,Count,Count,Not reported,Figure 5,whitlow_1978_thesis_fig5,HNoN_1_de,HLN_1_de,HNoN_HLN_1_de,Dependent,No,Positive,,1.74,,20,,,2.022606383,,20,,,,"The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
